0.9000000000000000222045	0.2999999999999999888978	-142.010633	-142.233776	0.000000	1.000000
0.9452694890900273927414	0.5273374844664348026768	-80.827667	-81.050811	0.524000	1.000000
0.9679097005000764086802	0.5737107208666679669662	-80.353634	-80.576778	0.524000	1.000000
0.9521939283059155378908	0.5881944992222112311708	-81.113294	-81.336438	0.524000	1.000000
1.0182261690614684557232	0.5097054911952583200474	-79.188859	-79.412002	0.524000	1.000000
1.0587008035628631130720	0.4966262127016387029066	-79.294077	-79.517220	0.524000	1.000000
1.0654775727093206416640	0.4661044700239846405587	-80.774738	-80.997881	0.524000	1.000000
1.0816824548265615568710	0.5418820659706233833219	-78.934168	-79.157311	0.524000	1.000000
1.0396165942677899618474	0.5865247943998308510771	-79.640549	-79.863692	0.524000	1.000000
0.9490500886280963666053	0.5529691964026949291267	-80.630970	-80.854114	0.524000	1.000000
1.0661185653676972240333	0.5370383021844649107379	-78.798666	-79.021810	0.524000	1.000000
1.0452849159474564277872	0.5266822672338402622216	-78.782920	-79.006064	0.524000	1.000000
0.9584639221769486461255	0.5109025748833997404574	-80.628652	-80.851795	0.524000	1.000000
0.9731074677291902119691	0.5802407300514905719169	-80.368997	-80.592141	0.524000	1.000000
0.9247089452798045172699	0.5031837807071543045012	-82.315928	-82.539072	0.524000	1.000000
1.0357113023734605405934	0.5353079896354367983591	-78.808900	-79.032043	0.524000	1.000000
1.1055167029942092327133	0.5435222801533871050950	-79.277843	-79.500986	0.524000	1.000000
1.0314318854846467043984	0.5935153977119850265964	-79.896423	-80.119566	0.524000	1.000000
1.0679707936593949568760	0.5855790278832265771669	-79.625855	-79.848998	0.524000	1.000000
1.0842362685005180189535	0.4992106389496032137210	-79.415449	-79.638592	0.524000	1.000000
1.0189826043528649179848	0.4981510431490467905036	-79.462436	-79.685579	0.524000	1.000000
1.0775755740556727246826	0.5515771359974622756184	-78.979311	-79.202455	0.524000	1.000000
1.0890030455233179473851	0.5957899614759798456731	-80.100949	-80.324092	0.524000	1.000000
1.1550946108865594030846	0.6034041749666227971716	-81.630007	-81.853150	0.524000	1.000000
1.1066142432929944039444	0.4977407351894638232181	-79.849357	-80.072501	0.524000	1.000000
0.9246080466747071957556	0.5347679599309229647730	-81.607449	-81.830593	0.524000	1.000000
1.0305020740533541445672	0.6229635643335481587357	-81.015240	-81.238384	0.524000	1.000000
1.0886832766201621769397	0.5554934139328213671405	-79.140471	-79.363615	0.524000	1.000000
1.0390007142647637028432	0.5065375586676885699688	-79.063318	-79.286461	0.524000	1.000000
1.0422857228995316969389	0.5528472949151382875854	-78.905358	-79.128501	0.524000	1.000000
1.0365135368321898301502	0.5371622848160185759170	-78.808171	-79.031314	0.524000	1.000000
0.9370166059873268338265	0.4770136799935164040321	-83.006538	-83.229681	0.524000	1.000000
1.0076678822066267304791	0.5873786183416813688751	-79.930509	-80.153652	0.524000	1.000000
1.0496883301841062330340	0.6428433401740901720345	-81.867266	-82.090409	0.524000	1.000000
1.0377013596136865913877	0.5403595254694527616479	-78.813995	-79.037139	0.524000	1.000000
1.0492059872681991361532	0.5331676383217942571946	-78.761236	-78.984380	0.524000	1.000000
